normalized,filtered
"['senangnya', 'bisa', 'melepas', 'lelah', 'dengan', 'nyaman', 'setelah', 'melalui', 'running', 'meeting', 'yang', 'hatic']","['senangnya', 'melepas', 'lelah', 'nyaman', 'melalui', 'running', 'meeting', 'hatic']"
"['dari', 'masuk', 'menuju', 'ke', 'room', 'makan', 'sudah', 'disambut', 'baik', 'dengan', 'mbak', 'tania', 'dan', 'untuk', 'sarapan', 'favorit', 'ada', 'jamu', 'dan', 'bubur', 'ayam']","['masuk', 'menuju', 'room', 'makan', 'disambut', 'baik', 'mbak', 'tania', 'sarapan', 'favorit', 'jamu', 'bubur', 'ayam']"
"['untuk', 'makan', 'siang', 'pada', 'hari', 'ini', 'sangat', 'enak', 'dan', 'memuaskan', 'pelayanan', 'juga', 'ramah']","['makan', 'siang', 'hari', 'sangat', 'enak', 'memuaskan', 'pelayanan', 'ramah']"
"['sarapanya', 'banyak', 'banget', 'variannya', 'rasanya', 'enaaak', 'pelayannya', 'baik', 'dan', 'ramah', 'aztuti']","['sarapanya', 'banyak', 'banget', 'variannya', 'rasanya', 'enaaak', 'pelayannya', 'baik', 'ramah', 'aztuti']"
"['penginapan', 'yang', 'sangat', 'rekomendasi', 'banget', 'fasilitas', 'kebersihan', 'terjaga', 'banget', 'next', 'ngajak', 'temen', 'temen', 'untuk', 'nginep', 'disini']","['penginapan', 'sangat', 'rekomendasi', 'banget', 'fasilitas', 'kebersihan', 'terjaga', 'banget', 'next', 'ngajak', 'temen', 'temen', 'nginep', 'disini']"
"['review', 'kamar', 'nyaman']","['review', 'kamar', 'nyaman']"
"['waitress', 'ramah', 'terutama', 'neng', 'ega', 'makanannya', 'enak', 'recomended']","['waitress', 'ramah', 'terutama', 'neng', 'ega', 'makanannya', 'enak', 'recomended']"
"['tempatbya', 'nyaman', 'staffnya', 'sangat', 'ramah']","['tempatbya', 'nyaman', 'staffnya', 'sangat', 'ramah']"
"['menu', 'makanan', 'enak', 'citarasa', 'lekoh', 'dan', 'pudingnya', 'endull', 'roomnya', 'excelent', 'bersih', 'wangi']","['menu', 'makanan', 'enak', 'citarasa', 'lekoh', 'pudingnya', 'endull', 'roomnya', 'excelent', 'bersih', 'wangi']"
"['pelayanan', 'sgt', 'ramah', 'terima', 'kasih', 'mas', 'bobby']","['pelayanan', 'sgt', 'ramah', 'terima', 'kasih', 'mas', 'bobby']"
"['hotelnya', 'nyaman', 'bangettt', 'pengen', 'nginap', 'di', 'sini', 'terus', 'pelayanan', 'staffnya', 'juga', 'juaraa', 'selalu', 'senyum', 'ketika', 'eye', 'contact', 'sarapannya', 'enak', 'yummy']","['hotelnya', 'nyaman', 'bangettt', 'pengen', 'nginap', 'sini', 'terus', 'pelayanan', 'staffnya', 'juaraa', 'selalu', 'senyum', 'eye', 'contact', 'sarapannya', 'enak', 'yummy']"
"['staff', 'ramah', 'dan', 'helpfull', 'ketika', 'kemarin', 'ktp', 'saya', 'ketinggalan', 'pihak', 'hotel', 'sangat', 'cepat', 'dan', 'kooperatif', 'mengirimkan', 'ke', 'alamat', 'rumah', 'saya', 'di', 'kota', 'lain', 'terimakasih', 'banyak', 'grand', 'mercure', 'terutama', 'mas', 'ifnu', 'phone', 'operator', 'yang', 'sudah', 'sangat']","['staff', 'ramah', 'helpfull', 'kemarin', 'ktp', 'ketinggalan', 'pihak', 'hotel', 'sangat', 'cepat', 'kooperatif', 'mengirimkan', 'alamat', 'rumah', 'kota', 'terimakasih', 'banyak', 'grand', 'mercure', 'terutama', 'mas', 'ifnu', 'phone', 'operator', 'sangat']"
"['late', 'check', 'in', 'masih', 'dapat', 'amenities', 'kasur', 'enak', 'kamar', 'luas']","['late', 'check', 'in', 'amenities', 'kasur', 'enak', 'kamar', 'luas']"
"['hotel', 'super', 'nyaman', 'bersih', 'dan', 'ramah']","['hotel', 'super', 'nyaman', 'bersih', 'ramah']"
"['pelayanannya', 'oke', 'dan', 'membantu', 'terutama', 'saat', 'sarapan', 'dibantu', 'oleh', 'mba', 'lena', 'disini', 'banyak', 'menu', 'yang', 'bisa', 'dipilih', 'dan', 'tradisional', 'dan', 'modern', 'enak', 'dan', 'cocok', 'di', 'lidah']","['pelayanannya', 'oke', 'membantu', 'terutama', 'sarapan', 'dibantu', 'mba', 'lena', 'disini', 'banyak', 'menu', 'dipilih', 'tradisional', 'modern', 'enak', 'cocok', 'lidah']"
"['alhamdulillah', 'pengalaman', 'baru', 'untuk', 'menginap', 'disini', 'terima', 'kasih', 'pelayanannya', 'ramah', 'dan', 'santun', 'makanan', 'masih', 'masuk', 'di', 'lidah', 'indonesia', 'kamar', 'juga', 'lebar', 'nyaman']","['alhamdulillah', 'pengalaman', 'baru', 'menginap', 'disini', 'terima', 'kasih', 'pelayanannya', 'ramah', 'santun', 'makanan', 'masuk', 'lidah', 'indonesia', 'kamar', 'lebar', 'nyaman']"
"['mantap', 'pelayanannya', 'ramahhhh', 'makanan', 'enakkkk']","['mantap', 'pelayanannya', 'ramahhhh', 'makanan', 'enakkkk']"
"['pelayananya', 'memuaskan', 'kamar', 'bersih', 'dan', 'rapi', 'makananya', 'tidak', 'mengecewakan', 'menunya', 'variatif']","['pelayananya', 'memuaskan', 'kamar', 'bersih', 'rapi', 'makananya', 'mengecewakan', 'menunya', 'variatif']"
"['sungguh', 'luar', 'biasa', 'nyaman', 'dan', 'mewah', 'harga', 'terjangkau', 'cocok', 'banget', 'kalo', 'lagi', 'liburan', 'ke', 'jogja', 'buat', 'stay', 'bersama', 'suami']","['sungguh', 'luar', 'biasa', 'nyaman', 'mewah', 'harga', 'terjangkau', 'cocok', 'banget', 'kalo', 'liburan', 'jogja', 'buat', 'stay', 'bersama', 'suami']"
"['staff', 'friendly', 'dan', 'ramah', 'selalu', 'menyapa', 'dengan', 'senyum', 'serta', 'sopan', 'kamarnya', 'juga', 'bersih', 'dan', 'nyaman', 'sekali', 'bwt', 'istirahat', 'thank', 'grand', 'mercure']","['staff', 'friendly', 'ramah', 'selalu', 'menyapa', 'senyum', 'sopan', 'kamarnya', 'bersih', 'nyaman', 'sekali', 'bwt', 'istirahat', 'thank', 'grand', 'mercure']"
"['bagus', 'sarapan', 'enak', 'pelayanan', 'staf', 'helpfull', 'thankuoy', 'mba', 'silvia']","['bagus', 'sarapan', 'enak', 'pelayanan', 'staf', 'helpfull', 'thankuoy', 'mba', 'silvia']"
"['pengalaman', 'menginap', 'di', 'hotel', 'yang', 'menyenangkan', 'bareng', 'pasangan', 'kamar', 'bersih', 'dan', 'luas', 'bantal', 'dan', 'selimut', 'juga', 'wangi', 'kamar', 'mandi', 'juga', 'bersih', 'shower', 'dan', 'air', 'hangat', 'tersedia', 'jam']","['pengalaman', 'menginap', 'hotel', 'menyenangkan', 'bareng', 'pasangan', 'kamar', 'bersih', 'luas', 'bantal', 'selimut', 'wangi', 'kamar', 'mandi', 'bersih', 'shower', 'air', 'hangat', 'tersedia', 'jam']"
"['makananya', 'enak', 'ramah', 'stafnya', 'dan', 'membantu', 'memberikan', 'suprise', 'sama', 'suami', 'ku', 'yang', 'ultah']","['makananya', 'enak', 'ramah', 'stafnya', 'membantu', 'memberikan', 'suprise', 'sama', 'suami', 'ku', 'ultah']"
"['kamarnya', 'cukup', 'bersih', 'pelayanan', 'bagus', 'makanan', 'enak', 'mantab', 'grand', 'mercure']","['kamarnya', 'cukup', 'bersih', 'pelayanan', 'bagus', 'makanan', 'enak', 'mantab', 'grand', 'mercure']"
"['salah', 'satu', 'hotel', 'area', 'adisucipto', 'yogyakarta', 'yang', 'cukup', 'strategis', 'juga', 'lokasinya', 'hotel', 'ini', 'nyambung', 'dengan', 'ibis', 'saat', 'masuk', 'lobi', 'vibes', 'lumayan', 'bertematik']","['salah', 'satu', 'hotel', 'area', 'adisucipto', 'yogyakarta', 'cukup', 'strategis', 'lokasinya', 'hotel', 'nyambung', 'ibis', 'masuk', 'lobi', 'vibes', 'lumayan', 'bertematik']"
"['menu', 'sarapan', 'yang', 'disuguhkan', 'ada', 'berbagai', 'macam', 'dan', 'rasanya', 'enak', 'staff', 'hotel', 'ramah', 'semua', 'mungkin', 'karena', 'di', 'yogyakarta', 'kali', 'ya', 'tapi', 'over', 'all', 'mantap', 'dahhhh']","['menu', 'sarapan', 'disuguhkan', 'berbagai', 'macam', 'rasanya', 'enak', 'staff', 'hotel', 'ramah', 'semua', 'mungkin', 'yogyakarta', 'kali', 'over', 'all', 'mantap', 'dahhhh']"
"['menu', 'breakfast', 'sangat', 'bervariasi', 'mulai', 'dari', 'indonesian', 'food', 'sampai', 'western', 'food', 'ada', 'disini']","['menu', 'breakfast', 'sangat', 'bervariasi', 'mulai', 'indonesian', 'food', 'western', 'food', 'disini']"
"['kesan', 'pertama', 'masuk', 'sangat', 'memuaskan', 'room', 'juga', 'bersih', 'dan', 'mewah', 'pelayanan', 'baik', 'dan', 'ramah', 'makan', 'malam', 'cocok', 'menunya', 'terima', 'kasih']","['kesan', 'pertama', 'masuk', 'sangat', 'memuaskan', 'room', 'bersih', 'mewah', 'pelayanan', 'baik', 'ramah', 'makan', 'malam', 'cocok', 'menunya', 'terima', 'kasih']"
"['kamar', 'super', 'nyaman', 'pelanyanan', 'sangat', 'ramah', 'makannya', 'pilihannya', 'banyak', 'banget', 'dan', 'enak', 'enak', 'terimaksih', 'kepada', 'mbak', 'ayi', 'dan', 'mbak', 'sopia', 'sangat', 'baik', 'banget', 'dan', 'sangat', 'ramah']","['kamar', 'super', 'nyaman', 'pelanyanan', 'sangat', 'ramah', 'makannya', 'pilihannya', 'banyak', 'banget', 'enak', 'enak', 'terimaksih', 'mbak', 'ayi', 'mbak', 'sopia', 'sangat', 'baik', 'banget', 'sangat', 'ramah']"
"['sarapannya', 'enak', 'view', 'juga', 'bagus', 'restaurannta', 'dekat', 'dengan', 'kolam', 'renang', 'kamarnya', 'juga', 'nyqman', 'kalau', 'cuaca', 'cerah', 'viewnya', 'gunung', 'merapi']","['sarapannya', 'enak', 'view', 'bagus', 'restaurannta', 'dekat', 'kolam', 'renang', 'kamarnya', 'nyqman', 'kalau', 'cuaca', 'cerah', 'viewnya', 'gunung', 'merapi']"
"['hotel', 'bagus', 'dan', 'fasilitasoke', 'makanan', 'enak', 'dan', 'nyaman', 'selama', 'stay', 'hari', 'bisa', 'jadi', 'hotel', 'paling', 'bagus', 'denag', 'tema', 'borobudur']","['hotel', 'bagus', 'fasilitasoke', 'makanan', 'enak', 'nyaman', 'selama', 'stay', 'hari', 'jadi', 'hotel', 'paling', 'bagus', 'denag', 'tema', 'borobudur']"
"['secara', 'over', 'all', 'karena', 'saya', 'sudah', 'menjadi', 'anggota', 'all', 'accor', 'pelayanan', 'dari', 'hotel', 'grand', 'mercure', 'yogya', 'sangat', 'memuaskan', 'terutama', 'mbak', 'gita', 'yang', 'selalu', 'dengan', 'senang', 'hati', 'dan', 'ramah', 'men', 'servis', 'kami', 'selama', 'hari', 'di', 'saat', 'breakfast']","['over', 'all', 'menjadi', 'anggota', 'all', 'accor', 'pelayanan', 'hotel', 'grand', 'mercure', 'yogya', 'sangat', 'memuaskan', 'terutama', 'mbak', 'gita', 'selalu', 'senang', 'hati', 'ramah', 'men', 'servis', 'selama', 'hari', 'breakfast']"
"['sangat', 'nyaman', 'dengan', 'kamarnya', 'meski', 'pintu', 'kamar', 'mandinya', 'seret', 'saat', 'dibuka', 'dan', 'ditutup', 'sarapan', 'pagi', 'sangat', 'bervariasi', 'dari', 'yang', 'berkuah', 'roti', 'makanan', 'berat', 'macam', 'macam', 'lauk', 'dan', 'juga', 'makanan', 'penuh', 'serat', 'seperti', 'buah', 'dan', 'salad', 'makan', 'siang']","['sangat', 'nyaman', 'kamarnya', 'meski', 'pintu', 'kamar', 'mandinya', 'seret', 'dibuka', 'ditutup', 'sarapan', 'pagi', 'sangat', 'bervariasi', 'berkuah', 'roti', 'makanan', 'berat', 'macam', 'macam', 'lauk', 'makanan', 'penuh', 'serat', 'buah', 'salad', 'makan', 'siang']"
"['menu', 'sarapan', 'nikmat', 'cita', 'rasa', 'bumbu', 'terasa']","['menu', 'sarapan', 'nikmat', 'cita', 'rasa', 'bumbu', 'terasa']"
"['perfect', 'place', 'to', 'stay', 'breakfastnya', 'excellent', 'mulai', 'dr', 'berbagai', 'macam', 'yang', 'namanya', 'bread', 'donat', 'kue', 'tradisional', 'masakan', 'tradisional', 'masakan', 'kekinian', 'ada', 'rasanya', 'juara', 'fasilitas', 'ok']","['perfect', 'place', 'to', 'stay', 'breakfastnya', 'excellent', 'mulai', 'dr', 'berbagai', 'macam', 'namanya', 'bread', 'donat', 'kue', 'tradisional', 'masakan', 'tradisional', 'masakan', 'kekinian', 'rasanya', 'juara', 'fasilitas']"
"['breakfast', 'disini', 'enak', 'banget', 'mba', 'ramah', 'ramah', 'makanannya', 'lengkap']","['breakfast', 'disini', 'enak', 'banget', 'mba', 'ramah', 'ramah', 'makanannya', 'lengkap']"
"['menu', 'makanan', 'banyak', 'untuk', 'rasa', 'enak', 'dan', 'pelayangan', 'sangat', 'ramah', 'di', 'bantu', 'oleh', 'mbak', 'lena']","['menu', 'makanan', 'banyak', 'rasa', 'enak', 'pelayangan', 'sangat', 'ramah', 'bantu', 'mbak', 'lena']"
"['breakfast', 'buffet', 'di', 'grand', 'mercure', 'yogyakarta', 'premium', 'quality', 'sekali', 'ada', 'bakery', 'salad', 'soto', 'jenang', 'indonesian', 'breakfast', 'continental', 'breakfast', 'dan', 'banyak', 'sekali', 'lainnya']","['breakfast', 'buffet', 'grand', 'mercure', 'yogyakarta', 'premium', 'quality', 'sekali', 'bakery', 'salad', 'soto', 'jenang', 'indonesian', 'breakfast', 'continental', 'breakfast', 'banyak', 'sekali', 'lainnya']"
"['sarapan', 'lengkap', 'dan', 'enak', 'best', 'pokoknya', 'pelayana', 'aztuti', 'ramah', 'sekali']","['sarapan', 'lengkap', 'enak', 'best', 'pokoknya', 'pelayana', 'aztuti', 'ramah', 'sekali']"
"['layanan', 'semua', 'baik', 'resto', 'komplit', 'makanannya', 'semua', 'enak']","['layanan', 'semua', 'baik', 'resto', 'komplit', 'makanannya', 'semua', 'enak']"
"['rekomen', 'bngt', 'dengan', 'semua', 'fasilitasnya', 'yang', 'oke', 'dan', 'tentunya', 'aman', 'dan', 'nyaman']","['rekomen', 'bngt', 'semua', 'fasilitasnya', 'oke', 'tentunya', 'aman', 'nyaman']"
"['makanan', 'enak', 'menu', 'lengkap', 'pelayanan', 'memuaskan']","['makanan', 'enak', 'menu', 'lengkap', 'pelayanan', 'memuaskan']"
"['sarapannya', 'enak', 'banyak', 'pilihan', 'kamar', 'nyaman', 'ada', 'halte', 'bus', 'trans', 'jogja', 'lengkap', 'kalau', 'mau', 'ke', 'malioboro', 'gampang']","['sarapannya', 'enak', 'banyak', 'pilihan', 'kamar', 'nyaman', 'halte', 'bus', 'trans', 'jogja', 'lengkap', 'kalau', 'mau', 'malioboro', 'gampang']"
"['makanan', 'enak', 'pelayanan', 'ramah', 'baik', 'secara', 'keseluruhan']","['makanan', 'enak', 'pelayanan', 'ramah', 'baik', 'keseluruhan']"
"['pelayanan', 'dan', 'makanan', 'sangat', 'baik', 'terima', 'kasih', 'mba', 'lena', 'untuk', 'pelayanannya', 'yang', 'sangat', 'ramah']","['pelayanan', 'makanan', 'sangat', 'baik', 'terima', 'kasih', 'mba', 'lena', 'pelayanannya', 'sangat', 'ramah']"
"['luar', 'biasa', 'breakfast', 'lezat', 'dan', 'segar', 'best', 'breakfast', 'hotel', 'yang', 'pernah', 'saya', 'dapatkan', 'so', 'far']","['luar', 'biasa', 'breakfast', 'lezat', 'segar', 'best', 'breakfast', 'hotel', 'pernah', 'dapatkan', 'so', 'far']"
"['bed', 'rapi', 'empuk', 'sangat', 'jadi', 'pengen', 'rebahan', 'terus', 'kamarnya', 'juga', 'nyaman', 'bathroom', 'simple', 'tapi', 'wangi', 'dan', 'jangan', 'khawatir', 'ada', 'peralatan', 'mandi', 'lengkap', 'jadi', 'gak', 'khawatir', 'kalau', 'lagi', 'ada', 'perjalanan', 'bisnis']","['bed', 'rapi', 'empuk', 'sangat', 'jadi', 'pengen', 'rebahan', 'terus', 'kamarnya', 'nyaman', 'bathroom', 'simple', 'wangi', 'jangan', 'khawatir', 'peralatan', 'mandi', 'lengkap', 'jadi', 'gak', 'khawatir', 'kalau', 'perjalanan', 'bisnis']"
"['bintang', 'satu', 'untu', 'security', 'yang', 'bertugas', 'pagi', 'juli', 'jam', 'saya', 'janjian', 'dengan', 'tamu', 'hotel', 'di', 'depan', 'lobby', 'baru', 'datang', 'langsung', 'dibentak', 'dan', 'disuruh', 'nunggu', 'di', 'b', 'padahal', 'tamu', 'saya', 'sudah', 'nunggu', 'didepan', 'lobby', 'untung', 'tamu', 'saya']","['bintang', 'satu', 'untu', 'security', 'bertugas', 'pagi', 'juli', 'jam', 'janjian', 'tamu', 'hotel', 'depan', 'lobby', 'baru', 'datang', 'langsung', 'dibentak', 'disuruh', 'nunggu', 'b', 'padahal', 'tamu', 'nunggu', 'didepan', 'lobby', 'untung', 'tamu']"
"['tempat', 'kamar', 'dan', 'pelayanan', 'dari', 'waiters', 'manis', 'sangat', 'bagus']","['tempat', 'kamar', 'pelayanan', 'waiters', 'manis', 'sangat', 'bagus']"
"['breakfast', 'enak', 'banyak', 'pilihannya', 'rekomen', 'untuk', 'kegiatan', 'meeting', 'karena', 'banyak', 'kamar']","['breakfast', 'enak', 'banyak', 'pilihannya', 'rekomen', 'kegiatan', 'meeting', 'banyak', 'kamar']"
"['recommended', 'banget', 'nginep', 'di', 'sini']","['recommended', 'banget', 'nginep', 'sini']"
"['serasa', 'dirumah', 'sendiri', 'dengan', 'pelayanan', 'terbaik']","['serasa', 'dirumah', 'sendiri', 'pelayanan', 'terbaik']"
"['layanannya', 'sangat', 'baik', 'makanannya', 'enak', 'enak', 'juga', 'devinta', 'pelayanannya', 'ramah']","['layanannya', 'sangat', 'baik', 'makanannya', 'enak', 'enak', 'devinta', 'pelayanannya', 'ramah']"
"['makanannya', 'enak', 'cukup', 'beragam', 'banyak', 'makanan', 'tradisional', 'juga', 'bagian', 'minuman', 'juga', 'beragam', 'jenisnya', 'dari', 'jamu', 'hingga', 'kopi', 'tersedia', 'staffnya', 'ramah', 'dan', 'baik', 'sekali', 'setiap', 'lihat', 'piring', 'kotor', 'langsung', 'diangkut', 'dan']","['makanannya', 'enak', 'cukup', 'beragam', 'banyak', 'makanan', 'tradisional', 'bagian', 'minuman', 'beragam', 'jenisnya', 'jamu', 'hingga', 'kopi', 'tersedia', 'staffnya', 'ramah', 'baik', 'sekali', 'lihat', 'piring', 'kotor', 'langsung', 'diangkut']"
"['makanan', 'enak', 'semua', 'pelayanan', 'top', 'markotop', 'pegawai', 'ramah', 'semua', 'tempat', 'bersih', 'langganan', 'tiap', 'tahun', 'ke', 'hotel', 'ini']","['makanan', 'enak', 'semua', 'pelayanan', 'top', 'markotop', 'pegawai', 'ramah', 'semua', 'tempat', 'bersih', 'langganan', 'tiap', 'tahun', 'hotel']"
"['pelayanan', 'ramah', 'kualitas', 'bagus', 'dan', 'fasilitasnya', 'memuaskan', 'rekomended', 'banget']","['pelayanan', 'ramah', 'kualitas', 'bagus', 'fasilitasnya', 'memuaskan', 'rekomended', 'banget']"
"['kamar', 'pertama', 'kali', 'masuk', 'baunya', 'kyk', 'pengap', 'lembab', 'krn', 'lama', 'gak', 'dipakai', 'kamar', 'mandi', 'juga', 'gak', 'terlalu', 'bersih', 'tapi', 'untuk', 'makanan', 'dan', 'pelayanan', 'ok', 'dan', 'baik', 'so', 'far', 'so', 'good']","['kamar', 'pertama', 'kali', 'masuk', 'baunya', 'kyk', 'pengap', 'lembab', 'krn', 'lama', 'gak', 'dipakai', 'kamar', 'mandi', 'gak', 'terlalu', 'bersih', 'makanan', 'pelayanan', 'baik', 'so', 'far', 'so', 'good']"
"['kamarnya', 'baik', 'saya', 'puas', 'menginap', 'di', 'grand', 'mercure', 'terimakasih', 'mba', 'salma', 'atas', 'pelayanannya', 'di', 'resto']","['kamarnya', 'baik', 'puas', 'menginap', 'grand', 'mercure', 'terimakasih', 'mba', 'salma', 'atas', 'pelayanannya', 'resto']"
"['nginep', 'disini', 'jangan', 'berekspektasi', 'seperti', 'hotel', 'bintang', 'lainya', 'dapet', 'view', 'tembok', 'bayar', 'mahal', 'hanya', 'untuk', 'liat', 'tembok', 'sedih', 'rasanya', 'stok', 'tisu', 'di', 'kamar', 'ngga', 'ada']","['nginep', 'disini', 'jangan', 'berekspektasi', 'hotel', 'bintang', 'lainya', 'dapet', 'view', 'tembok', 'bayar', 'mahal', 'liat', 'tembok', 'sedih', 'rasanya', 'stok', 'tisu', 'kamar', 'ngga']"
"['sarapannya', 'enak', 'kamarnya', 'nyaman', 'thanks', 'to', 'mbak', 'gita']","['sarapannya', 'enak', 'kamarnya', 'nyaman', 'thanks', 'to', 'mbak', 'gita']"
"['sarapannya', 'lumayan', 'banyak', 'pilihan', 'terutama', 'ada', 'tom', 'yum', 'untuk', 'buah', 'mungkin', 'bisa', 'ditambahkan', 'jenis', 'lain', 'seperti', 'nanas']","['sarapannya', 'lumayan', 'banyak', 'pilihan', 'terutama', 'tom', 'yum', 'buah', 'mungkin', 'ditambahkan', 'jenis', 'nanas']"
"['sudah', 'beberapa', 'kali', 'bermalam', 'di', 'grand', 'mercure', 'yogyakarta', 'adi', 'sucipto', 'pelayanannya', 'selalu', 'ramah', 'kamarnya', 'juga', 'bersih', 'sarapannya', 'enak', 'semua', 'dan', 'banyak', 'varian', 'makanan', 'tradisional', 'banyak', 'dan', 'enak', 'enak', 'pelayanan', 'mba', 'willy', 'juga', 'bagus', 'ramah', 'terima', 'kadih', 'grand', 'mercure']","['beberapa', 'kali', 'bermalam', 'grand', 'mercure', 'yogyakarta', 'adi', 'sucipto', 'pelayanannya', 'selalu', 'ramah', 'kamarnya', 'bersih', 'sarapannya', 'enak', 'semua', 'banyak', 'varian', 'makanan', 'tradisional', 'banyak', 'enak', 'enak', 'pelayanan', 'mba', 'willy', 'bagus', 'ramah', 'terima', 'kadih', 'grand', 'mercure']"
"['pertama', 'kali', 'menginap', 'di', 'hotel', 'ini', 'kesannya', 'memuaskan', 'berada', 'di', 'lokasi', 'yang', 'strategis', 'di', 'kota', 'jogja', 'dekat', 'dengan', 'ambarukmo', 'plaza', 'pelayanan', 'ramah', 'proses', 'checkin', 'dan', 'check', 'out', 'sangat', 'cepat', 'untuk', 'kamar', 'bersih', 'modern', 'dan', 'nyaman', 'untuk']","['pertama', 'kali', 'menginap', 'hotel', 'kesannya', 'memuaskan', 'berada', 'lokasi', 'strategis', 'kota', 'jogja', 'dekat', 'ambarukmo', 'plaza', 'pelayanan', 'ramah', 'proses', 'checkin', 'check', 'out', 'sangat', 'cepat', 'kamar', 'bersih', 'modern', 'nyaman']"
"['tempat', 'menginap', 'yang', 'menyenangkan', 'sarapan', 'dengan', 'menu', 'beragam', 'dari', 'menu', 'western', 'breakfast', 'sampai', 'jajanan', 'pasar', 'yang', 'otentik', 'sangat', 'direkomendasikan', 'untuk', 'yang', 'berlibur', 'ke', 'yogya']","['tempat', 'menginap', 'menyenangkan', 'sarapan', 'menu', 'beragam', 'menu', 'western', 'breakfast', 'jajanan', 'pasar', 'otentik', 'sangat', 'direkomendasikan', 'berlibur', 'yogya']"
"['suasana', 'sangat', 'bagus', 'kamar', 'membuat', 'nyaman', 'pelayanan', 'juga', 'sangat', 'ramah', 'makanan', 'yang', 'disajikan', 'juga', 'enak', 'dan', 'lezat']","['suasana', 'sangat', 'bagus', 'kamar', 'membuat', 'nyaman', 'pelayanan', 'sangat', 'ramah', 'makanan', 'disajikan', 'enak', 'lezat']"
"['gak', 'nginep', 'di', 'sini', 'cuma', 'meeting', 'saja', 'jadi', 'cuma', 'mau', 'review', 'seadanya', 'saja', 'untuk', 'lokasi', 'sangat', 'strategis', 'karena', 'di', 'tengah', 'tengah', 'kota', 'yogya', 'di', 'pinggir', 'jalan', 'utama', 'untuk', 'security', 'bagian', 'informasi', 'sangat', 'ramah', 'helpful', 'untuk']","['gak', 'nginep', 'sini', 'cuma', 'meeting', 'jadi', 'cuma', 'mau', 'review', 'seadanya', 'lokasi', 'sangat', 'strategis', 'tengah', 'tengah', 'kota', 'yogya', 'pinggir', 'jalan', 'utama', 'security', 'bagian', 'informasi', 'sangat', 'ramah', 'helpful']"
"['pengalaman', 'menginap', 'disini', 'memuaskan', 'fasilitas', 'kamar', 'lengkap', 'nyaman', 'dan', 'semuanya', 'berfungsi', 'dengan', 'baik', 'sehingga', 'tidak', 'ada', 'kendala', 'selama', 'menginap', 'area', 'parkir', 'juga', 'luas', 'dan', 'memadai', 'jadi', 'tidak', 'perlu', 'khawatir', 'saat', 'membawa', 'kendaraan']","['pengalaman', 'menginap', 'disini', 'memuaskan', 'fasilitas', 'kamar', 'lengkap', 'nyaman', 'semuanya', 'berfungsi', 'baik', 'kendala', 'selama', 'menginap', 'area', 'parkir', 'luas', 'memadai', 'jadi', 'perlu', 'khawatir', 'membawa', 'kendaraan']"
"['terimakasih', 'mercure', 'sudah', 'memberikan', 'pelayanan', 'yang', 'baik', 'dan', 'makanannya', 'enak', 'dan', 'ada', 'staff', 'yang', 'rramah', 'skli', 'waktu', 'sarapan', 'mbak', 'vina', 'thanks']","['terimakasih', 'mercure', 'memberikan', 'pelayanan', 'baik', 'makanannya', 'enak', 'staff', 'rramah', 'skli', 'waktu', 'sarapan', 'mbak', 'vina', 'thanks']"
"['lokasi', 'bagus', 'di', 'pusat', 'kota', 'makanan', 'resto', 'kurang', 'enak', 'dan', 'menarik', 'terutama', 'di', 'bagian', 'nasi', 'dkk', 'untuk', 'buah']","['lokasi', 'bagus', 'pusat', 'kota', 'makanan', 'resto', 'kurang', 'enak', 'menarik', 'terutama', 'bagian', 'nasi', 'dkk', 'buah']"
"['pelayanannya', 'bagus', 'untuk', 'restonya', 'enak', 'di', 'lantai', 'kebetulan', 'saya', 'di', 'outdoor', 'jadi', 'suasananya', 'enak', 'makanannya', 'juga', 'enak', 'semua', 'recomended', 'untuk', 'coba', 'buka', 'puasa', 'di', 'mercure']","['pelayanannya', 'bagus', 'restonya', 'enak', 'lantai', 'kebetulan', 'outdoor', 'jadi', 'suasananya', 'enak', 'makanannya', 'enak', 'semua', 'recomended', 'coba', 'buka', 'puasa', 'mercure']"
